group_id,size,n_distinct_labels,cross_label,labels,members
G04482,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00182.jpg
G04483,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00183.jpg
G04484,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00184.jpg
G04485,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00185.jpg
G04486,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00186.jpg
G04487,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00187.jpg
G04488,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00188.jpg
G04489,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00189.jpg
G04490,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00190.jpg
G04491,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00191.jpg
G04492,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00192.jpg
G04493,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00193.jpg
G04494,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00194.jpg
G04495,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00195.jpg
G04496,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00196.jpg
G04497,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00197.jpg
G04498,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00198.jpg
G04499,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00199.jpg
G04500,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00200.jpg
G04501,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00201.jpg
G04502,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00202.jpg
G04503,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00203.jpg
G04504,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00204.jpg
G04505,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00205.jpg
G04506,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00206.jpg
G04507,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00207.jpg
G04508,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00208.jpg
G04509,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00209.jpg
G04510,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00210.jpg
G04511,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00211.jpg
G04512,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00212.jpg
G04513,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00213.jpg
G04514,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00214.jpg
G04515,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00215.jpg
G04516,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00216.jpg
G04517,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00217.jpg
G04518,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00218.jpg
G04519,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00219.jpg
G04520,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00220.jpg
G04521,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00221.jpg
G04522,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00222.jpg
G04523,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00223.jpg
G04524,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00224.jpg
G04525,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00225.jpg
G04526,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00226.jpg
G04527,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00227.jpg
G04528,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00228.jpg
G04529,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00229.jpg
G04530,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00230.jpg
G04531,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00231.jpg
G04532,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00232.jpg
G04533,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00233.jpg
G04534,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00234.jpg
G04535,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00235.jpg
G04536,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00236.jpg
G04537,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00237.jpg
G04538,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00238.jpg
G04539,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00239.jpg
G04540,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00240.jpg
G04541,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00241.jpg
G04542,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00242.jpg
G04543,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00243.jpg
G04544,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00244.jpg
G04545,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00245.jpg
G04546,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00246.jpg
G04547,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00247.jpg
G04548,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00248.jpg
G04549,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00249.jpg
G04550,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00250.jpg
G04551,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00251.jpg
G04552,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00252.jpg
G04553,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00253.jpg
G04554,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00254.jpg
G04555,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00255.jpg
G04556,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00256.jpg
G04557,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00257.jpg
G04558,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00258.jpg
G04559,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00259.jpg
G04560,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00260.jpg
G04561,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00261.jpg
G04562,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00262.jpg
G04563,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00263.jpg
G04564,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00264.jpg
G04565,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00265.jpg
G04566,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00266.jpg
G04567,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00267.jpg
G04568,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00268.jpg
G04569,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00269.jpg
G04570,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00270.jpg
G04571,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00271.jpg
G04572,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00272.jpg
G04573,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00273.jpg
G04574,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00274.jpg
G04575,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00275.jpg
G04576,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00276.jpg
G04577,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00277.jpg
G04578,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00278.jpg
G04579,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00279.jpg
G04580,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00280.jpg
G04581,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00281.jpg
G04582,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00282.jpg
G04583,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00283.jpg
G04584,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00284.jpg
G04585,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00285.jpg
G04586,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00286.jpg
G04587,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00287.jpg
G04588,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00288.jpg
G04589,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00289.jpg
G04590,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00290.jpg
G04591,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00291.jpg
G04592,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00292.jpg
G04593,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00295.jpg
G04594,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00296.jpg
G04595,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00297.jpg
G04596,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00298.jpg
G04597,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00299.jpg
G04598,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00300.jpg
G04599,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00301.jpg
G04600,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00302.jpg
G04601,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00303.jpg
G04602,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00304.jpg
G04603,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00305.jpg
G04604,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00306.jpg
G04605,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00307.jpg
G04606,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00308.jpg
G04607,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00309.jpg
G04608,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00310.jpg
G04609,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00311.jpg
G04610,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00312.jpg
G04611,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00313.jpg
G04612,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00314.jpg
G04613,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00315.jpg
G04614,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00316.jpg
G04615,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00317.jpg
G04616,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00318.jpg
G04617,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00319.jpg
G04618,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00320.jpg
G04619,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00321.jpg
G04620,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00322.jpg
G04621,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00323.jpg
G04622,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00324.jpg
G04623,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00325.jpg
G04624,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00326.jpg
G04625,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00327.jpg
G04626,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00328.jpg
G04627,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00329.jpg
G04628,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00330.jpg
G04629,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00331.jpg
G04630,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00332.jpg
G04631,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00333.jpg
G04632,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00334.jpg
G04633,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00335.jpg
G04634,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00336.jpg
G04635,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00337.jpg
G04636,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00338.jpg
G04637,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00339.jpg
G04638,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00340.jpg
G04639,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00341.jpg
G04640,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00342.jpg
G04641,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00343.jpg
G04642,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00344.jpg
G04643,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00345.jpg
G04644,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00346.jpg
G04645,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00347.jpg
G04646,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00348.jpg
G04647,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00349.jpg
G04648,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00350.jpg
G04649,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00351.jpg
G04650,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00352.jpg
G04651,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00353.jpg
G04652,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00354.jpg
G04653,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00355.jpg
G04654,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00356.jpg
G04655,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00357.jpg
G04656,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00358.jpg
G04657,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00359.jpg
G04658,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00360.jpg
G04659,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00361.jpg
G04660,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00362.jpg
G04661,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00363.jpg
G04662,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00364.jpg
G04663,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00365.jpg
G04664,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00366.jpg
G04665,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00367.jpg
G04666,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00368.jpg
G04667,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00369.jpg
G04668,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00370.jpg
G04669,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00371.jpg
G04670,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00372.jpg
G04671,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00373.jpg
G04672,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00374.jpg
G04673,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00375.jpg
G04674,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00376.jpg
G04675,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00377.jpg
G04676,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00378.jpg
G04677,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00379.jpg
G04678,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00380.jpg
G04679,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00381.jpg
G04680,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00382.jpg
G04681,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00383.jpg
G04682,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00384.jpg
G04683,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00385.jpg
G04684,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00386.jpg
G04685,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00387.jpg
G04686,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00388.jpg
G04687,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00389.jpg
G04688,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00390.jpg
G04689,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00391.jpg
G04690,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00392.jpg
G04691,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00393.jpg
G04692,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00394.jpg
G04693,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00395.jpg
G04694,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00396.jpg
G04695,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00397.jpg
G04696,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00398.jpg
G04697,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00399.jpg
G04698,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00400.jpg
G04699,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00401.jpg
G04700,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00402.jpg
G04701,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00403.jpg
G04702,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00404.jpg
G04703,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00405.jpg
G04704,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00406.jpg
G04705,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00407.jpg
G04706,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00408.jpg
G04707,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00409.jpg
G04708,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00410.jpg
G04709,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00411.jpg
G04710,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00412.jpg
G04711,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00413.jpg
G04712,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00414.jpg
G04713,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00415.jpg
G04714,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00416.jpg
G04715,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00417.jpg
G04716,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00418.jpg
G04717,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00419.jpg
G04718,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00420.jpg
G04719,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00421.jpg
G04720,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00422.jpg
G04721,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00423.jpg
G04722,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00424.jpg
G04723,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00425.jpg
G04724,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00426.jpg
G04725,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00427.jpg
G04726,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00428.jpg
G04727,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00429.jpg
G04728,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00430.jpg
G04729,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00431.jpg
G04730,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00432.jpg
G04731,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00433.jpg
G04732,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00434.jpg
G04733,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00435.jpg
G04734,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00436.jpg
G04735,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00437.jpg
G04736,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00438.jpg
G04737,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00439.jpg
G04738,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00440.jpg
G04739,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00441.jpg
G04740,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00442.jpg
G04741,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00443.jpg
G04742,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00444.jpg
G04743,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00445.jpg
G04744,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00446.jpg
G04745,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00447.jpg
G04746,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00448.jpg
G04747,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00449.jpg
G04748,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00450.jpg
G04749,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00451.jpg
G04750,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00452.jpg
G04751,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00453.jpg
G04752,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00454.jpg
G04753,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00455.jpg
G04754,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00456.jpg
G04755,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00457.jpg
G04756,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00458.jpg
G04757,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00459.jpg
G04758,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00460.jpg
G04759,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00461.jpg
G04760,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00462.jpg
G04761,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00463.jpg
G04762,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00464.jpg
G04763,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00465.jpg
G04764,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00466.jpg
G04765,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00467.jpg
G04766,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00468.jpg
G04767,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00469.jpg
G04768,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00470.jpg
G04769,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00471.jpg
G04770,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00472.jpg
G04771,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00473.jpg
G04772,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00474.jpg
G04773,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00475.jpg
G04774,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00476.jpg
G04775,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00477.jpg
G04776,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00478.jpg
G04777,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00479.jpg
G04778,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00480.jpg
G04779,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00481.jpg
G04780,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00482.jpg
G04781,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00483.jpg
G04782,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00484.jpg
G04783,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00485.jpg
G04784,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00486.jpg
G04785,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00487.jpg
G04786,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00488.jpg
G04787,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00489.jpg
G04788,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00490.jpg
G04789,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00491.jpg
G04790,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00492.jpg
G04791,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00493.jpg
G04792,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00494.jpg
G04793,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00495.jpg
G04794,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00496.jpg
G04795,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00497.jpg
G04796,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00498.jpg
G04797,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00499.jpg
G04798,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00500.jpg
G04799,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00501.jpg
G04800,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00502.jpg
G04801,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00503.jpg
G04802,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00504.jpg
G04803,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00505.jpg
G04804,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00506.jpg
G04805,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00507.jpg
G04806,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00508.jpg
G04807,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00509.jpg
G04808,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00510.jpg
G04809,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00511.jpg
G04810,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00512.jpg
G04811,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00513.jpg
G04812,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00514.jpg
G04813,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00515.jpg
G04814,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00516.jpg
G04815,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00517.jpg
G04816,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00518.jpg
G04817,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00519.jpg
G04818,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00520.jpg
G04819,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00521.jpg
G04820,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00522.jpg
G04821,1,1,False,7. Healthy leaf,7. Healthy leaf/healthy_00523.jpg
