path_a,path_b,label_a,label_b,cross_label,phash_hamming,dhash_hamming,ssim,exact_sha_match,passes_pixel_confirmation,is_duplicate_for_grouping
6. Green mirid bug/green_mirid_bug_00190.jpg,7. Healthy leaf/healthy_00249.jpg,6. Green mirid bug,7. Healthy leaf,True,62,73,0.84025,False,False,False
6. Green mirid bug/green_mirid_bug_00190.jpg,7. Healthy leaf/healthy_00450.jpg,6. Green mirid bug,7. Healthy leaf,True,64,71,0.79728,False,False,False
6. Green mirid bug/green_mirid_bug_00190.jpg,7. Healthy leaf/healthy_00692.jpg,6. Green mirid bug,7. Healthy leaf,True,62,118,0.82936,False,False,False
6. Green mirid bug/green_mirid_bug_00191.jpg,6. Green mirid bug/green_mirid_bug_00216.jpg,6. Green mirid bug,6. Green mirid bug,False,62,69,0.87689,False,False,False
6. Green mirid bug/green_mirid_bug_00191.jpg,6. Green mirid bug/green_mirid_bug_00387.jpg,6. Green mirid bug,6. Green mirid bug,False,40,50,0.8963,False,False,False
6. Green mirid bug/green_mirid_bug_00191.jpg,6. Green mirid bug/green_mirid_bug_01138.jpg,6. Green mirid bug,6. Green mirid bug,False,62,94,0.87088,False,False,False
6. Green mirid bug/green_mirid_bug_00192.jpg,6. Green mirid bug/green_mirid_bug_00310.jpg,6. Green mirid bug,6. Green mirid bug,False,56,124,0.86404,False,False,False
6. Green mirid bug/green_mirid_bug_00195.jpg,6. Green mirid bug/green_mirid_bug_00352.jpg,6. Green mirid bug,6. Green mirid bug,False,64,149,0.89848,False,False,False
6. Green mirid bug/green_mirid_bug_00197.jpg,6. Green mirid bug/green_mirid_bug_00798.jpg,6. Green mirid bug,6. Green mirid bug,False,60,143,0.8804,False,False,False
6. Green mirid bug/green_mirid_bug_00200.jpg,6. Green mirid bug/green_mirid_bug_01005.jpg,6. Green mirid bug,6. Green mirid bug,False,64,67,0.8682,False,False,False
6. Green mirid bug/green_mirid_bug_00202.jpg,6. Green mirid bug/green_mirid_bug_00462.jpg,6. Green mirid bug,6. Green mirid bug,False,60,63,0.92655,False,False,False
6. Green mirid bug/green_mirid_bug_00202.jpg,7. Healthy leaf/healthy_00195.jpg,6. Green mirid bug,7. Healthy leaf,True,62,60,0.93733,False,False,False
6. Green mirid bug/green_mirid_bug_00205.jpg,6. Green mirid bug/green_mirid_bug_00442.jpg,6. Green mirid bug,6. Green mirid bug,False,60,50,0.90996,False,False,False
6. Green mirid bug/green_mirid_bug_00206.jpg,6. Green mirid bug/green_mirid_bug_00381.jpg,6. Green mirid bug,6. Green mirid bug,False,60,69,0.92713,False,False,False
6. Green mirid bug/green_mirid_bug_00211.jpg,6. Green mirid bug/green_mirid_bug_00387.jpg,6. Green mirid bug,6. Green mirid bug,False,64,73,0.87169,False,False,False
6. Green mirid bug/green_mirid_bug_00211.jpg,6. Green mirid bug/green_mirid_bug_00412.jpg,6. Green mirid bug,6. Green mirid bug,False,64,70,0.86962,False,False,False
6. Green mirid bug/green_mirid_bug_00214.jpg,6. Green mirid bug/green_mirid_bug_00275.jpg,6. Green mirid bug,6. Green mirid bug,False,64,53,0.88783,False,False,False
6. Green mirid bug/green_mirid_bug_00214.jpg,6. Green mirid bug/green_mirid_bug_00360.jpg,6. Green mirid bug,6. Green mirid bug,False,60,51,0.91095,False,False,False
6. Green mirid bug/green_mirid_bug_00214.jpg,7. Healthy leaf/healthy_00229.jpg,6. Green mirid bug,7. Healthy leaf,True,64,67,0.90671,False,False,False
6. Green mirid bug/green_mirid_bug_00215.jpg,6. Green mirid bug/green_mirid_bug_00292.jpg,6. Green mirid bug,6. Green mirid bug,False,52,69,0.86817,False,False,False
6. Green mirid bug/green_mirid_bug_00216.jpg,6. Green mirid bug/green_mirid_bug_00435.jpg,6. Green mirid bug,6. Green mirid bug,False,60,68,0.87671,False,False,False
6. Green mirid bug/green_mirid_bug_00216.jpg,6. Green mirid bug/green_mirid_bug_00587.jpg,6. Green mirid bug,6. Green mirid bug,False,50,103,0.85702,False,False,False
6. Green mirid bug/green_mirid_bug_00216.jpg,6. Green mirid bug/green_mirid_bug_00833.jpg,6. Green mirid bug,6. Green mirid bug,False,64,97,0.87738,False,False,False
6. Green mirid bug/green_mirid_bug_00216.jpg,7. Healthy leaf/healthy_00080.jpg,6. Green mirid bug,7. Healthy leaf,True,50,79,0.88333,False,False,False
6. Green mirid bug/green_mirid_bug_00216.jpg,7. Healthy leaf/healthy_00251.jpg,6. Green mirid bug,7. Healthy leaf,True,50,48,0.90251,False,True,False
6. Green mirid bug/green_mirid_bug_00218.jpg,6. Green mirid bug/green_mirid_bug_00323.jpg,6. Green mirid bug,6. Green mirid bug,False,60,65,0.90003,False,False,False
6. Green mirid bug/green_mirid_bug_00218.jpg,6. Green mirid bug/green_mirid_bug_00368.jpg,6. Green mirid bug,6. Green mirid bug,False,44,60,0.90104,False,False,False
6. Green mirid bug/green_mirid_bug_00218.jpg,6. Green mirid bug/green_mirid_bug_00370.jpg,6. Green mirid bug,6. Green mirid bug,False,64,65,0.89606,False,False,False
6. Green mirid bug/green_mirid_bug_00218.jpg,6. Green mirid bug/green_mirid_bug_00445.jpg,6. Green mirid bug,6. Green mirid bug,False,54,46,0.89181,False,False,False
6. Green mirid bug/green_mirid_bug_00222.jpg,6. Green mirid bug/green_mirid_bug_00446.jpg,6. Green mirid bug,6. Green mirid bug,False,50,60,0.89929,False,False,False
6. Green mirid bug/green_mirid_bug_00224.jpg,6. Green mirid bug/green_mirid_bug_00428.jpg,6. Green mirid bug,6. Green mirid bug,False,64,68,0.92539,False,False,False
6. Green mirid bug/green_mirid_bug_00224.jpg,6. Green mirid bug/green_mirid_bug_00430.jpg,6. Green mirid bug,6. Green mirid bug,False,54,59,0.93609,False,False,False
6. Green mirid bug/green_mirid_bug_00224.jpg,6. Green mirid bug/green_mirid_bug_00441.jpg,6. Green mirid bug,6. Green mirid bug,False,48,73,0.93235,False,False,False
6. Green mirid bug/green_mirid_bug_00230.jpg,6. Green mirid bug/green_mirid_bug_00834.jpg,6. Green mirid bug,6. Green mirid bug,False,60,104,0.89647,False,False,False
6. Green mirid bug/green_mirid_bug_00230.jpg,7. Healthy leaf/healthy_00213.jpg,6. Green mirid bug,7. Healthy leaf,True,58,56,0.9065,False,False,False
6. Green mirid bug/green_mirid_bug_00232.jpg,6. Green mirid bug/green_mirid_bug_00425.jpg,6. Green mirid bug,6. Green mirid bug,False,58,66,0.89447,False,False,False
6. Green mirid bug/green_mirid_bug_00232.jpg,7. Healthy leaf/healthy_00780.jpg,6. Green mirid bug,7. Healthy leaf,True,62,113,0.88729,False,False,False
6. Green mirid bug/green_mirid_bug_00234.jpg,6. Green mirid bug/green_mirid_bug_00855.jpg,6. Green mirid bug,6. Green mirid bug,False,52,91,0.88154,False,False,False
6. Green mirid bug/green_mirid_bug_00234.jpg,7. Healthy leaf/healthy_00153.jpg,6. Green mirid bug,7. Healthy leaf,True,56,105,0.85588,False,False,False
6. Green mirid bug/green_mirid_bug_00234.jpg,7. Healthy leaf/healthy_00166.jpg,6. Green mirid bug,7. Healthy leaf,True,62,124,0.86619,False,False,False
6. Green mirid bug/green_mirid_bug_00234.jpg,7. Healthy leaf/healthy_00280.jpg,6. Green mirid bug,7. Healthy leaf,True,64,71,0.8956,False,False,False
6. Green mirid bug/green_mirid_bug_00237.jpg,7. Healthy leaf/healthy_00269.jpg,6. Green mirid bug,7. Healthy leaf,True,56,62,0.8563,False,False,False
6. Green mirid bug/green_mirid_bug_00237.jpg,7. Healthy leaf/healthy_00270.jpg,6. Green mirid bug,7. Healthy leaf,True,60,61,0.85896,False,False,False
6. Green mirid bug/green_mirid_bug_00243.jpg,7. Healthy leaf/healthy_00232.jpg,6. Green mirid bug,7. Healthy leaf,True,52,60,0.81052,False,False,False
6. Green mirid bug/green_mirid_bug_00245.jpg,6. Green mirid bug/green_mirid_bug_00328.jpg,6. Green mirid bug,6. Green mirid bug,False,56,60,0.87063,False,False,False
6. Green mirid bug/green_mirid_bug_00245.jpg,6. Green mirid bug/green_mirid_bug_00477.jpg,6. Green mirid bug,6. Green mirid bug,False,60,126,0.85643,False,False,False
6. Green mirid bug/green_mirid_bug_00245.jpg,6. Green mirid bug/green_mirid_bug_00740.jpg,6. Green mirid bug,6. Green mirid bug,False,64,121,0.84134,False,False,False
6. Green mirid bug/green_mirid_bug_00245.jpg,7. Healthy leaf/healthy_00248.jpg,6. Green mirid bug,7. Healthy leaf,True,64,63,0.83552,False,False,False
6. Green mirid bug/green_mirid_bug_00245.jpg,7. Healthy leaf/healthy_00922.jpg,6. Green mirid bug,7. Healthy leaf,True,54,119,0.85267,False,False,False
6. Green mirid bug/green_mirid_bug_00250.jpg,7. Healthy leaf/healthy_00217.jpg,6. Green mirid bug,7. Healthy leaf,True,64,64,0.9127,False,False,False
6. Green mirid bug/green_mirid_bug_00260.jpg,6. Green mirid bug/green_mirid_bug_00370.jpg,6. Green mirid bug,6. Green mirid bug,False,62,65,0.88264,False,False,False
6. Green mirid bug/green_mirid_bug_00260.jpg,6. Green mirid bug/green_mirid_bug_00409.jpg,6. Green mirid bug,6. Green mirid bug,False,56,53,0.90357,False,False,False
6. Green mirid bug/green_mirid_bug_00260.jpg,6. Green mirid bug/green_mirid_bug_00445.jpg,6. Green mirid bug,6. Green mirid bug,False,50,54,0.88716,False,False,False
6. Green mirid bug/green_mirid_bug_00260.jpg,7. Healthy leaf/healthy_00219.jpg,6. Green mirid bug,7. Healthy leaf,True,52,62,0.88589,False,False,False
6. Green mirid bug/green_mirid_bug_00261.jpg,6. Green mirid bug/green_mirid_bug_00863.jpg,6. Green mirid bug,6. Green mirid bug,False,48,89,0.89132,False,False,False
6. Green mirid bug/green_mirid_bug_00265.jpg,6. Green mirid bug/green_mirid_bug_00334.jpg,6. Green mirid bug,6. Green mirid bug,False,62,56,0.85439,False,False,False
6. Green mirid bug/green_mirid_bug_00268.jpg,6. Green mirid bug/green_mirid_bug_00394.jpg,6. Green mirid bug,6. Green mirid bug,False,64,55,0.84906,False,False,False
6. Green mirid bug/green_mirid_bug_00270.jpg,6. Green mirid bug/green_mirid_bug_00371.jpg,6. Green mirid bug,6. Green mirid bug,False,64,65,0.89104,False,False,False
6. Green mirid bug/green_mirid_bug_00270.jpg,7. Healthy leaf/healthy_00236.jpg,6. Green mirid bug,7. Healthy leaf,True,60,56,0.90087,False,False,False
6. Green mirid bug/green_mirid_bug_00273.jpg,7. Healthy leaf/healthy_00213.jpg,6. Green mirid bug,7. Healthy leaf,True,58,53,0.88834,False,False,False
6. Green mirid bug/green_mirid_bug_00273.jpg,7. Healthy leaf/healthy_00782.jpg,6. Green mirid bug,7. Healthy leaf,True,58,125,0.88552,False,False,False
6. Green mirid bug/green_mirid_bug_00273.jpg,7. Healthy leaf/healthy_00933.jpg,6. Green mirid bug,7. Healthy leaf,True,58,123,0.87991,False,False,False
6. Green mirid bug/green_mirid_bug_00278.jpg,6. Green mirid bug/green_mirid_bug_00326.jpg,6. Green mirid bug,6. Green mirid bug,False,62,64,0.90963,False,False,False
6. Green mirid bug/green_mirid_bug_00280.jpg,6. Green mirid bug/green_mirid_bug_00447.jpg,6. Green mirid bug,6. Green mirid bug,False,64,64,0.91368,False,False,False
6. Green mirid bug/green_mirid_bug_00280.jpg,6. Green mirid bug/green_mirid_bug_00861.jpg,6. Green mirid bug,6. Green mirid bug,False,64,121,0.86449,False,False,False
6. Green mirid bug/green_mirid_bug_00281.jpg,6. Green mirid bug/green_mirid_bug_00449.jpg,6. Green mirid bug,6. Green mirid bug,False,64,50,0.92614,False,False,False
6. Green mirid bug/green_mirid_bug_00281.jpg,7. Healthy leaf/healthy_00210.jpg,6. Green mirid bug,7. Healthy leaf,True,64,56,0.93505,False,False,False
6. Green mirid bug/green_mirid_bug_00283.jpg,6. Green mirid bug/green_mirid_bug_00373.jpg,6. Green mirid bug,6. Green mirid bug,False,58,71,0.93588,False,False,False
6. Green mirid bug/green_mirid_bug_00284.jpg,6. Green mirid bug/green_mirid_bug_00317.jpg,6. Green mirid bug,6. Green mirid bug,False,64,74,0.90936,False,False,False
6. Green mirid bug/green_mirid_bug_00285.jpg,6. Green mirid bug/green_mirid_bug_00838.jpg,6. Green mirid bug,6. Green mirid bug,False,64,110,0.8615,False,False,False
6. Green mirid bug/green_mirid_bug_00285.jpg,7. Healthy leaf/healthy_00069.jpg,6. Green mirid bug,7. Healthy leaf,True,64,101,0.86101,False,False,False
6. Green mirid bug/green_mirid_bug_00287.jpg,6. Green mirid bug/green_mirid_bug_00790.jpg,6. Green mirid bug,6. Green mirid bug,False,60,101,0.86564,False,False,False
6. Green mirid bug/green_mirid_bug_00287.jpg,7. Healthy leaf/healthy_00251.jpg,6. Green mirid bug,7. Healthy leaf,True,60,70,0.89541,False,False,False
6. Green mirid bug/green_mirid_bug_00292.jpg,6. Green mirid bug/green_mirid_bug_00350.jpg,6. Green mirid bug,6. Green mirid bug,False,58,54,0.88329,False,False,False
6. Green mirid bug/green_mirid_bug_00293.jpg,7. Healthy leaf/healthy_00714.jpg,6. Green mirid bug,7. Healthy leaf,True,64,90,0.84092,False,False,False
6. Green mirid bug/green_mirid_bug_00294.jpg,6. Green mirid bug/green_mirid_bug_00423.jpg,6. Green mirid bug,6. Green mirid bug,False,56,55,0.92345,False,False,False
6. Green mirid bug/green_mirid_bug_00294.jpg,6. Green mirid bug/green_mirid_bug_00464.jpg,6. Green mirid bug,6. Green mirid bug,False,60,54,0.92643,False,False,False
6. Green mirid bug/green_mirid_bug_00297.jpg,6. Green mirid bug/green_mirid_bug_00332.jpg,6. Green mirid bug,6. Green mirid bug,False,52,57,0.90561,False,False,False
6. Green mirid bug/green_mirid_bug_00297.jpg,6. Green mirid bug/green_mirid_bug_00378.jpg,6. Green mirid bug,6. Green mirid bug,False,62,73,0.90053,False,False,False
6. Green mirid bug/green_mirid_bug_00297.jpg,7. Healthy leaf/healthy_00213.jpg,6. Green mirid bug,7. Healthy leaf,True,62,51,0.89966,False,False,False
6. Green mirid bug/green_mirid_bug_00297.jpg,7. Healthy leaf/healthy_00271.jpg,6. Green mirid bug,7. Healthy leaf,True,64,72,0.89436,False,False,False
6. Green mirid bug/green_mirid_bug_00298.jpg,7. Healthy leaf/healthy_00042.jpg,6. Green mirid bug,7. Healthy leaf,True,64,78,0.8855,False,False,False
6. Green mirid bug/green_mirid_bug_00301.jpg,7. Healthy leaf/healthy_00244.jpg,6. Green mirid bug,7. Healthy leaf,True,60,68,0.84198,False,False,False
6. Green mirid bug/green_mirid_bug_00309.jpg,6. Green mirid bug/green_mirid_bug_01243.jpg,6. Green mirid bug,6. Green mirid bug,False,64,100,0.8523,False,False,False
6. Green mirid bug/green_mirid_bug_00311.jpg,6. Green mirid bug/green_mirid_bug_00366.jpg,6. Green mirid bug,6. Green mirid bug,False,62,75,0.85772,False,False,False
6. Green mirid bug/green_mirid_bug_00311.jpg,7. Healthy leaf/healthy_00164.jpg,6. Green mirid bug,7. Healthy leaf,True,60,94,0.83887,False,False,False
6. Green mirid bug/green_mirid_bug_00311.jpg,7. Healthy leaf/healthy_00389.jpg,6. Green mirid bug,7. Healthy leaf,True,50,114,0.73013,False,False,False
6. Green mirid bug/green_mirid_bug_00311.jpg,7. Healthy leaf/healthy_00729.jpg,6. Green mirid bug,7. Healthy leaf,True,56,90,0.84945,False,False,False
6. Green mirid bug/green_mirid_bug_00311.jpg,7. Healthy leaf/healthy_00913.jpg,6. Green mirid bug,7. Healthy leaf,True,52,96,0.8533,False,False,False
6. Green mirid bug/green_mirid_bug_00313.jpg,6. Green mirid bug/green_mirid_bug_00337.jpg,6. Green mirid bug,6. Green mirid bug,False,64,60,0.85031,False,False,False
6. Green mirid bug/green_mirid_bug_00313.jpg,7. Healthy leaf/healthy_00021.jpg,6. Green mirid bug,7. Healthy leaf,True,60,97,0.82246,False,False,False
6. Green mirid bug/green_mirid_bug_00314.jpg,6. Green mirid bug/green_mirid_bug_00927.jpg,6. Green mirid bug,6. Green mirid bug,False,56,104,0.84779,False,False,False
6. Green mirid bug/green_mirid_bug_00314.jpg,6. Green mirid bug/green_mirid_bug_01198.jpg,6. Green mirid bug,6. Green mirid bug,False,54,113,0.85835,False,False,False
6. Green mirid bug/green_mirid_bug_00314.jpg,7. Healthy leaf/healthy_00020.jpg,6. Green mirid bug,7. Healthy leaf,True,64,92,0.84977,False,False,False
6. Green mirid bug/green_mirid_bug_00314.jpg,7. Healthy leaf/healthy_00459.jpg,6. Green mirid bug,7. Healthy leaf,True,58,103,0.87294,False,False,False
6. Green mirid bug/green_mirid_bug_00319.jpg,6. Green mirid bug/green_mirid_bug_00352.jpg,6. Green mirid bug,6. Green mirid bug,False,62,63,0.91451,False,False,False
6. Green mirid bug/green_mirid_bug_00323.jpg,6. Green mirid bug/green_mirid_bug_00459.jpg,6. Green mirid bug,6. Green mirid bug,False,56,58,0.925,False,False,False
6. Green mirid bug/green_mirid_bug_00324.jpg,7. Healthy leaf/healthy_00202.jpg,6. Green mirid bug,7. Healthy leaf,True,62,53,0.91903,False,False,False
6. Green mirid bug/green_mirid_bug_00325.jpg,6. Green mirid bug/green_mirid_bug_00369.jpg,6. Green mirid bug,6. Green mirid bug,False,52,63,0.90225,False,False,False
6. Green mirid bug/green_mirid_bug_00325.jpg,6. Green mirid bug/green_mirid_bug_00376.jpg,6. Green mirid bug,6. Green mirid bug,False,58,57,0.91297,False,False,False
6. Green mirid bug/green_mirid_bug_00326.jpg,7. Healthy leaf/healthy_00202.jpg,6. Green mirid bug,7. Healthy leaf,True,64,59,0.92923,False,False,False
6. Green mirid bug/green_mirid_bug_00328.jpg,6. Green mirid bug/green_mirid_bug_00477.jpg,6. Green mirid bug,6. Green mirid bug,False,64,130,0.85583,False,False,False
6. Green mirid bug/green_mirid_bug_00328.jpg,6. Green mirid bug/green_mirid_bug_00776.jpg,6. Green mirid bug,6. Green mirid bug,False,64,95,0.8724,False,False,False
6. Green mirid bug/green_mirid_bug_00328.jpg,7. Healthy leaf/healthy_00274.jpg,6. Green mirid bug,7. Healthy leaf,True,62,49,0.8892,False,False,False
6. Green mirid bug/green_mirid_bug_00328.jpg,7. Healthy leaf/healthy_00743.jpg,6. Green mirid bug,7. Healthy leaf,True,64,103,0.87945,False,False,False
6. Green mirid bug/green_mirid_bug_00331.jpg,6. Green mirid bug/green_mirid_bug_00361.jpg,6. Green mirid bug,6. Green mirid bug,False,64,58,0.91484,False,False,False
6. Green mirid bug/green_mirid_bug_00331.jpg,6. Green mirid bug/green_mirid_bug_00383.jpg,6. Green mirid bug,6. Green mirid bug,False,62,65,0.89204,False,False,False
6. Green mirid bug/green_mirid_bug_00331.jpg,6. Green mirid bug/green_mirid_bug_00412.jpg,6. Green mirid bug,6. Green mirid bug,False,62,58,0.91191,False,False,False
6. Green mirid bug/green_mirid_bug_00332.jpg,6. Green mirid bug/green_mirid_bug_00378.jpg,6. Green mirid bug,6. Green mirid bug,False,60,72,0.88915,False,False,False
6. Green mirid bug/green_mirid_bug_00332.jpg,7. Healthy leaf/healthy_00271.jpg,6. Green mirid bug,7. Healthy leaf,True,62,43,0.90271,False,True,False
6. Green mirid bug/green_mirid_bug_00333.jpg,6. Green mirid bug/green_mirid_bug_01138.jpg,6. Green mirid bug,6. Green mirid bug,False,64,94,0.88243,False,False,False
6. Green mirid bug/green_mirid_bug_00334.jpg,6. Green mirid bug/green_mirid_bug_00383.jpg,6. Green mirid bug,6. Green mirid bug,False,64,60,0.89939,False,False,False
6. Green mirid bug/green_mirid_bug_00334.jpg,6. Green mirid bug/green_mirid_bug_00794.jpg,6. Green mirid bug,6. Green mirid bug,False,64,89,0.88964,False,False,False
6. Green mirid bug/green_mirid_bug_00337.jpg,7. Healthy leaf/healthy_00021.jpg,6. Green mirid bug,7. Healthy leaf,True,58,85,0.83402,False,False,False
6. Green mirid bug/green_mirid_bug_00338.jpg,6. Green mirid bug/green_mirid_bug_00385.jpg,6. Green mirid bug,6. Green mirid bug,False,64,62,0.86914,False,False,False
6. Green mirid bug/green_mirid_bug_00338.jpg,6. Green mirid bug/green_mirid_bug_00838.jpg,6. Green mirid bug,6. Green mirid bug,False,62,99,0.85792,False,False,False
6. Green mirid bug/green_mirid_bug_00342.jpg,6. Green mirid bug/green_mirid_bug_00376.jpg,6. Green mirid bug,6. Green mirid bug,False,64,73,0.91043,False,False,False
6. Green mirid bug/green_mirid_bug_00342.jpg,7. Healthy leaf/healthy_00199.jpg,6. Green mirid bug,7. Healthy leaf,True,58,59,0.91553,False,False,False
6. Green mirid bug/green_mirid_bug_00343.jpg,7. Healthy leaf/healthy_00257.jpg,6. Green mirid bug,7. Healthy leaf,True,62,47,0.89406,False,False,False
6. Green mirid bug/green_mirid_bug_00345.jpg,6. Green mirid bug/green_mirid_bug_00813.jpg,6. Green mirid bug,6. Green mirid bug,False,64,104,0.85076,False,False,False
6. Green mirid bug/green_mirid_bug_00345.jpg,6. Green mirid bug/green_mirid_bug_01108.jpg,6. Green mirid bug,6. Green mirid bug,False,56,114,0.8554,False,False,False
6. Green mirid bug/green_mirid_bug_00346.jpg,6. Green mirid bug/green_mirid_bug_01189.jpg,6. Green mirid bug,6. Green mirid bug,False,60,136,0.85253,False,False,False
6. Green mirid bug/green_mirid_bug_00346.jpg,7. Healthy leaf/healthy_00009.jpg,6. Green mirid bug,7. Healthy leaf,True,62,84,0.87288,False,False,False
6. Green mirid bug/green_mirid_bug_00346.jpg,7. Healthy leaf/healthy_00841.jpg,6. Green mirid bug,7. Healthy leaf,True,64,111,0.85168,False,False,False
6. Green mirid bug/green_mirid_bug_00348.jpg,6. Green mirid bug/green_mirid_bug_00398.jpg,6. Green mirid bug,6. Green mirid bug,False,48,60,0.88832,False,False,False
6. Green mirid bug/green_mirid_bug_00348.jpg,7. Healthy leaf/healthy_00263.jpg,6. Green mirid bug,7. Healthy leaf,True,64,67,0.88865,False,False,False
6. Green mirid bug/green_mirid_bug_00349.jpg,7. Healthy leaf/healthy_00274.jpg,6. Green mirid bug,7. Healthy leaf,True,60,45,0.88662,False,False,False
6. Green mirid bug/green_mirid_bug_00351.jpg,6. Green mirid bug/green_mirid_bug_00372.jpg,6. Green mirid bug,6. Green mirid bug,False,58,61,0.93538,False,False,False
6. Green mirid bug/green_mirid_bug_00352.jpg,7. Healthy leaf/healthy_00202.jpg,6. Green mirid bug,7. Healthy leaf,True,62,66,0.92326,False,False,False
6. Green mirid bug/green_mirid_bug_00352.jpg,7. Healthy leaf/healthy_00601.jpg,6. Green mirid bug,7. Healthy leaf,True,58,96,0.88205,False,False,False
6. Green mirid bug/green_mirid_bug_00353.jpg,6. Green mirid bug/green_mirid_bug_00392.jpg,6. Green mirid bug,6. Green mirid bug,False,62,49,0.92075,False,False,False
6. Green mirid bug/green_mirid_bug_00353.jpg,6. Green mirid bug/green_mirid_bug_00863.jpg,6. Green mirid bug,6. Green mirid bug,False,64,101,0.86697,False,False,False
6. Green mirid bug/green_mirid_bug_00355.jpg,6. Green mirid bug/green_mirid_bug_01197.jpg,6. Green mirid bug,6. Green mirid bug,False,64,111,0.81096,False,False,False
6. Green mirid bug/green_mirid_bug_00356.jpg,6. Green mirid bug/green_mirid_bug_00358.jpg,6. Green mirid bug,6. Green mirid bug,False,56,56,0.83261,False,False,False
6. Green mirid bug/green_mirid_bug_00356.jpg,7. Healthy leaf/healthy_00259.jpg,6. Green mirid bug,7. Healthy leaf,True,52,31,0.86893,False,False,False
6. Green mirid bug/green_mirid_bug_00357.jpg,6. Green mirid bug/green_mirid_bug_00385.jpg,6. Green mirid bug,6. Green mirid bug,False,64,72,0.85695,False,False,False
6. Green mirid bug/green_mirid_bug_00357.jpg,7. Healthy leaf/healthy_00020.jpg,6. Green mirid bug,7. Healthy leaf,True,56,79,0.83691,False,False,False
6. Green mirid bug/green_mirid_bug_00360.jpg,6. Green mirid bug/green_mirid_bug_00805.jpg,6. Green mirid bug,6. Green mirid bug,False,62,87,0.88622,False,False,False
6. Green mirid bug/green_mirid_bug_00360.jpg,7. Healthy leaf/healthy_00265.jpg,6. Green mirid bug,7. Healthy leaf,True,64,66,0.91647,False,False,False
6. Green mirid bug/green_mirid_bug_00361.jpg,6. Green mirid bug/green_mirid_bug_00412.jpg,6. Green mirid bug,6. Green mirid bug,False,46,62,0.91225,False,False,False
6. Green mirid bug/green_mirid_bug_00361.jpg,7. Healthy leaf/healthy_00264.jpg,6. Green mirid bug,7. Healthy leaf,True,64,58,0.91383,False,False,False
6. Green mirid bug/green_mirid_bug_00362.jpg,7. Healthy leaf/healthy_00199.jpg,6. Green mirid bug,7. Healthy leaf,True,64,68,0.90059,False,False,False
6. Green mirid bug/green_mirid_bug_00363.jpg,7. Healthy leaf/healthy_00211.jpg,6. Green mirid bug,7. Healthy leaf,True,64,53,0.89019,False,False,False
6. Green mirid bug/green_mirid_bug_00364.jpg,6. Green mirid bug/green_mirid_bug_00445.jpg,6. Green mirid bug,6. Green mirid bug,False,54,68,0.89268,False,False,False
6. Green mirid bug/green_mirid_bug_00365.jpg,6. Green mirid bug/green_mirid_bug_00827.jpg,6. Green mirid bug,6. Green mirid bug,False,64,90,0.87491,False,False,False
6. Green mirid bug/green_mirid_bug_00365.jpg,6. Green mirid bug/green_mirid_bug_00877.jpg,6. Green mirid bug,6. Green mirid bug,False,62,103,0.90234,False,False,False
6. Green mirid bug/green_mirid_bug_00366.jpg,7. Healthy leaf/healthy_00584.jpg,6. Green mirid bug,7. Healthy leaf,True,54,78,0.87253,False,False,False
6. Green mirid bug/green_mirid_bug_00366.jpg,7. Healthy leaf/healthy_00586.jpg,6. Green mirid bug,7. Healthy leaf,True,62,95,0.87205,False,False,False
6. Green mirid bug/green_mirid_bug_00366.jpg,7. Healthy leaf/healthy_00913.jpg,6. Green mirid bug,7. Healthy leaf,True,58,113,0.85885,False,False,False
6. Green mirid bug/green_mirid_bug_00367.jpg,6. Green mirid bug/green_mirid_bug_00385.jpg,6. Green mirid bug,6. Green mirid bug,False,56,51,0.89669,False,False,False
6. Green mirid bug/green_mirid_bug_00367.jpg,6. Green mirid bug/green_mirid_bug_00386.jpg,6. Green mirid bug,6. Green mirid bug,False,58,62,0.87153,False,False,False
6. Green mirid bug/green_mirid_bug_00367.jpg,7. Healthy leaf/healthy_00349.jpg,6. Green mirid bug,7. Healthy leaf,True,56,101,0.82735,False,False,False
6. Green mirid bug/green_mirid_bug_00368.jpg,7. Healthy leaf/healthy_00928.jpg,6. Green mirid bug,7. Healthy leaf,True,64,123,0.88087,False,False,False
6. Green mirid bug/green_mirid_bug_00369.jpg,6. Green mirid bug/green_mirid_bug_00374.jpg,6. Green mirid bug,6. Green mirid bug,False,64,56,0.9023,False,False,False
6. Green mirid bug/green_mirid_bug_00369.jpg,7. Healthy leaf/healthy_00236.jpg,6. Green mirid bug,7. Healthy leaf,True,58,50,0.90518,False,False,False
6. Green mirid bug/green_mirid_bug_00370.jpg,6. Green mirid bug/green_mirid_bug_00421.jpg,6. Green mirid bug,6. Green mirid bug,False,60,57,0.90364,False,False,False
6. Green mirid bug/green_mirid_bug_00370.jpg,7. Healthy leaf/healthy_00219.jpg,6. Green mirid bug,7. Healthy leaf,True,36,63,0.90711,False,False,False
6. Green mirid bug/green_mirid_bug_00373.jpg,7. Healthy leaf/healthy_00210.jpg,6. Green mirid bug,7. Healthy leaf,True,62,70,0.94157,False,False,False
6. Green mirid bug/green_mirid_bug_00374.jpg,6. Green mirid bug/green_mirid_bug_00805.jpg,6. Green mirid bug,6. Green mirid bug,False,64,96,0.87497,False,False,False
6. Green mirid bug/green_mirid_bug_00376.jpg,7. Healthy leaf/healthy_00219.jpg,6. Green mirid bug,7. Healthy leaf,True,56,62,0.90954,False,False,False
