dataset_version,relative_path,class_folder_raw,normalized_class,filename,extension,detected_format,mime_type,sha256,size_bytes,width,height,aspect_ratio,megapixels,color_mode,decode_ok,corruption_status,truncated,has_exif,exif_make,exif_model,exif_orientation,exif_datetime,exif_software,icc_profile,jpeg_quality_estimate,is_progressive,mean_brightness,std_contrast,laplacian_var_blur,sharpness_flag,phash16,dhash16,ahash8,whash8,colorhash
v3_local_archive,6. Green mirid bug/green_mirid_bug_00678.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00678.jpg,.jpg,JPEG,image/jpeg,9abe58bed28835be9e27b35e3fb0d83420cbedbf3acaec8e0ce28088c0c8dc31,297015,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:00:07,MediaTek Camera Application,True,,False,191.264,31.536,70.376,blurry,bfe8c012ca172fac34e5d0121f0e2cedd394d11a2debcfa4d614245bc96bdf24,05171c2f3c7571b5c7c0cc3311c901f6207b067d097c198d33072124199c067e,ffffffff01013883,ffffffe701800000,07180002000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00679.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00679.jpg,.jpg,JPEG,image/jpeg,de1846b08b174d362e5dc20e3ea1a46a0dd1832ce9562b79fa1d0206f1da3560,293462,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:00:10,MediaTek Camera Application,True,,False,186.145,44.077,81.768,blurry,bc96c978ca6b3e966db4c169325b2f94c164f24b0e9209b4744dcecb11f43c3d,c6970f070e3f383d71c8ee2600190258081a193b07f143c039030060033104fc,ffffffff0383fcc7,ffffffe203808000,07000007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00680.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00680.jpg,.jpg,JPEG,image/jpeg,b1582a19cdf5f5981ae5e39b7ffcbe34e072993e397a82de0d887beefd0e691f,298706,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:00:18,MediaTek Camera Application,True,,False,188.798,42.827,64.948,blurry,f3c3cd32cc1c32e5b9f2c718a32d8ce126ce9986e6397330d8e324c9998e6679,01c44701c5301c185218258c09e613f623ce23fb03eb11e94869c63c06120024,ffffffc7c7c7e2d8,fffffbc7c1800000,07000007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00681.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00681.jpg,.jpg,JPEG,image/jpeg,f8838f197f76bb4e347ccf72d3a2704116bf79f9f0c09a752c54a0aed79e2f11,325800,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:00:22,MediaTek Camera Application,True,,False,192.076,31.122,67.499,blurry,f3e3893cce1e30e6b962e71bf98c8c642672b98b72cc233689d38669333639c1,021c183938f26382c60399c70193258d26c662c3836700fd4079003c043e1837,ffffffcfc7c0e280,ffffedcec1c00000,07180002000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00682.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00682.jpg,.jpg,JPEG,image/jpeg,70e6c251d3481be1747b21a0a558ea07b8b64b9825b6ded5f5696f2da77cf3d9,278414,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:04:55,MediaTek Camera Application,True,,False,185.907,37.54,58.11,blurry,f3cd99b3cc78726c39c3c336899c8ccce632b99bb99365989a66c63399983083,6340c601060204301c043342038201d903ec036203ff41fc04fb027f007c043c,ffffffc7c7c1e0c3,ffffefc6c0c08000,07000006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00683.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00683.jpg,.jpg,JPEG,image/jpeg,3ade00a364f8e18fc24e2e4449fe01c0d59bac85a844cd913fe2ec1a0b1c1d1a,272728,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:05:01,MediaTek Camera Application,True,,False,184.309,37.006,70.018,blurry,ffae8c17c0d33d0d3504c07290596d8f2db6d25440b94da7b5d6765b4b3989e4,c0108e41180f101b1807311360c780f31a9f087f00f601c32081008300c700b4,ffffffc38081f8c0,ffffffc18080c080,07000006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00684.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00684.jpg,.jpg,JPEG,image/jpeg,543837f324c6fb2744bb01f87300996d8bf30bfa024fe8d99f51f580f771b1fd,274995,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:05:06,MediaTek Camera Application,True,,False,183.992,38.857,74.676,blurry,f3c3ce38cc1c71e77273439c47994cec706761a7799c267131ce28e72f303988,00044400884108180c9019c64186c2c204e603f313e861f403e2030c0c931030,f0ffffc7c7c6c0f0,e0ffffc7c4c0c080,06400007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00685.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00685.jpg,.jpg,JPEG,image/jpeg,419569e65db15d9ff64a25c700965a158e6c232b1ea05fefe0026c22f847133c,269343,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:05:12,MediaTek Camera Application,True,,False,184.328,34.493,91.113,blurry,f53bd8c2c8c4753a3733c3c560487d291fa752da6d0c4e2532f2787e4d2d3781,1000f30046038006060c0c05180361e210f909fc01fe18ab101e600c0003001e,fcffffef81c1f8c0,f0ffffcf80c0e000,07240006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00686.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00686.jpg,.jpg,JPEG,image/jpeg,767ba83c19063fbc6b5c3bc93fcd3f607ba140232131e006afdb2bf872a1ea91,333809,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:05:16,MediaTek Camera Application,True,,False,166.435,33.332,73.09,blurry,f0399a2ccf8666c13268993e669f98c1cc64e714f1f338793e1ccf8ec6437330,8c001a411003b4931c034f83c1c309cb076f217710738839031c049e0cc30e8d,ffff9f87c1e2f080,ffff8f87c1c0c000,06080006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00687.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00687.jpg,.jpg,JPEG,image/jpeg,cc58911b2856aae42bf25a6b58c45333eb0f795e49372b57652a31aca36ba4a1,293718,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:05:22,MediaTek Camera Application,True,,False,182.395,34.356,103.319,soft,f6e7c038c91837876667c9f81f826527687852c816874d3e786966c74fb67829,f0016100c0138027043d06351c532067c49f10f802e107900501016622300011,f8ffffe18187f8c0,f0ffffe18086c0c0,072c0002000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00688.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00688.jpg,.jpg,JPEG,image/jpeg,79df631ff9960c64a7b12c92eaeddcc97f0e362f63d33b22d143dd5f39cefab7,149885,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:05:31,MediaTek Camera Application,False,,False,173.518,35.965,52.22,blurry,e56496739b9b69cc6465863398de79c86731c60718ce1979c5b1e6c63a6a9929,806c807680ea80dc806c8198c066d0fac41c837e033e803e803e803e801e005e,ffffffe3c1c1f3e1,ffffe2e1c0c0c0c0,07040006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00689.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00689.jpg,.jpg,JPEG,image/jpeg,1ea5cbc1b8010cee56672a06b3472c5e25c6da65cc9cbe2e92f3e5c225a8e09f,163302,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:05:34,MediaTek Camera Application,False,,False,170.586,33.849,44.756,blurry,e4cc9b31963364cf699c8691b463794ec39c8c37b963e3c84e941d29b3c39696,80dc80dc80f681de80fc80e684f8893f1337024c0e3b0077007f00ff007f007f,ffffffe1c1c3e3c1,ffffe7e0c080c0c0,070c0003000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00690.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00690.jpg,.jpg,JPEG,image/jpeg,17450b2da093c48993683ea1bc69099d96cacfcafbf3ad801adde625f1b1bb1b,158300,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:05:35,MediaTek Camera Application,False,,False,170.25,34.223,43.784,blurry,e4cc9b30973364cf699c8690b463796ec39c8c339963e3c86e961d2993e39696,c0dc80dc80fe81de80fc80e684f8893f1337024d043b0077007f00ff007f007f,ffffffe1c183e3c1,ffffe7e1c080c080,070c0003000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00691.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00691.jpg,.jpg,JPEG,image/jpeg,773506088c15829ed927b02fd525a5a5f3ca5c7e16f24fb08af97d365e76fba1,164679,1200,900,1.333333,1.08,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:05:38,MediaTek Camera Application,False,,False,172.989,44.454,77.658,blurry,e16599bc9c9a665371659cac869a4b13b9ed34695a32c99ea54fc2695ab43156,003c813c813c01de01fe0b9607da26cc10ce00e704ef027f001f807e807e807f,ffffdfc3c1e1f3c3,ffffc781c0c1c081,07000006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00692.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00692.jpg,.jpg,JPEG,image/jpeg,a88c6ec778d5059ba74edd5fe611dd4912955d63fc606dbda630ebd3d6dadfe4,228262,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:07:04,MediaTek Camera Application,True,,False,185.884,33.879,90.027,blurry,f3c6c899ce78336639874e79461c39e733334dcc4ce66231731971c64ccc4e72,e06501044046404662c281820242138b13e313d000fc40f380fe007d0c7b183d,ffffffcfc4c0e080,f8ffffccc0c0c080,07580000000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00693.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00693.jpg,.jpg,JPEG,image/jpeg,bb7338ffeb95519832234989828b69d9697acaa9858db947a64916a1cf5f09fc,257581,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:07:09,MediaTek Camera Application,True,,False,187.887,37.414,78.428,blurry,f316cc718cc93306e231cc9938c6a666333998c3cccee73c8e333199dcccce6e,e7b0460c0c1838786110c410092409b008d812f412f601f809f401e501e10153,ffffffe6c6c0c0c0,fffffee4c0808080,073c0000000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00694.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00694.jpg,.jpg,JPEG,image/jpeg,befc99c01571b24945dc1d59fef7e25453a8681fada90179abc33c1517e997b8,261091,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:07:15,MediaTek Camera Application,True,,False,184.455,34.035,67.19,blurry,f337cc78cccc338fc633cce631ccc719b9d32263c60e9999cb39e2463226a278,0104420040840084c084090402d104de28e301f101ec03fb03f708f500f100f9,ffffffe5e4c0c0e0,fffffce0c0c0c080,07380002000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00695.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00695.jpg,.jpg,JPEG,image/jpeg,7a8de95b48c1965fabd1f81428f8af3e1da002a1004934d6733d36790d416af2,285503,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:13:44,MediaTek Camera Application,False,,False,175.254,31.071,57.381,blurry,b33cb466ccd3c7996649c866333632ccccc9cf33ce66e1c9333932661ccc0e1b,ccfeac7cb3fc8f3c41fe01de80dec0fe616e60e6e1d6e1a6e2a621808d80c9c0,ffff87c7c7e7ffff,ffff070303416d0c,07000006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00696.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00696.jpg,.jpg,JPEG,image/jpeg,7cdaa8f421388f78fdb361dd7117c1ffb1e99db973f57bc102a21ba04bf737c5,266229,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:13:45,MediaTek Camera Application,False,,False,179.815,30.331,51.216,blurry,b326cc71ccd9338e666231cd31cccc71c99b33c631cc3833ce63c998339f26e6,e97c84fac41eca9eb90ac4fcc1fc00de00df20de20fa81e2c3bc0a7009369918,ffffc7c783c7cfff,ffff070301038f07,07000007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00697.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00697.jpg,.jpg,JPEG,image/jpeg,f6f822ab339e70a1a3e40b9dac3b3ff67345588902ba22991cbccdcd5ccb5801,257082,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:13:47,MediaTek Camera Application,False,,False,181.052,33.21,65.064,blurry,a659b86599b6e79a6663926533983c9b9964ce66cc93731962c99cce19368c71,e47e9e5cd1fecd9c87ee81ee806e846ea06ea83ea174c9e48ba20ce64ff08fe0,ffffc7e7e3e7ffff,7f7f030303430f1f,07040006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00698.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00698.jpg,.jpg,JPEG,image/jpeg,37847794a84d1f5767af8030c3d1a2e67f209e06b10556d4edab343920f62e98,294226,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:13:51,MediaTek Camera Application,False,,False,173.069,28.033,44.855,blurry,b3668cd3cc99623c673618cf31cdcd338c667344c738384e31c7cf333c61cccc,e4ffcf3ef7be9c7e37be13fd13fe00fe00fe48fe91fe82feccfeb1deb5fe33d0,ffff0f0707079fff,7f3f070703070f0f,07080003000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00699.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00699.jpg,.jpg,JPEG,image/jpeg,9a326a060941617a8d38c97ea0a8dde7b72a731b01fae6c715da74e290e5cfba,303812,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:13:53,MediaTek Camera Application,False,,False,167.702,30.466,44.648,blurry,a618d99ad9e7266d669b3332332c8ccd38ce67b2ce633309231ecce61999c663,c000c0040006040e033e09ef00ff00be007d007e40ff81ff84fe91be31df3217,ffffefc30303033f,ffffe78303030301,07080006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00700.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00700.jpg,.jpg,JPEG,image/jpeg,eaf1dafc5e631092a9b4e9be87666d586e6968c5507d5c319d47b81222a8fd18,330759,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:17:23,MediaTek Camera Application,True,,False,184.175,34.926,49.589,blurry,f2dbce18996433e7659e82318e63998c33346673a9cb8e6c89c13332e660cecf,e1860100030007081c80b320f03070b6017b0338027844ec41c1a38c0b915398,ffffffe3c3c3c480,fffeffe2c0c08000,060c0003000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00701.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00701.jpg,.jpg,JPEG,image/jpeg,8df7519f75feddebbfa0e60a6acc3d217ac3af2391e8b61e9fc4cbc2b037677a,319557,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:07 18:17:28,MediaTek Camera Application,False,,False,165.895,38.647,39.545,blurry,a6c3cc739930718c6cc9666c366ccc3333b3c9d907997c6c4e7331ce1a66cd19,cab0873024b444b680d404f41070b078e17ee176f1feb0ffb1fffcbfee7eb7ff,ffffe7c7c3430703,ffffe7c303030101,06080006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00702.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00702.jpg,.jpg,JPEG,image/jpeg,78540d2b28a240169ac60c0104b8ac3bc246f05f6e2067b0298776b96307e3cd,346897,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:17:34,MediaTek Camera Application,True,,False,190.098,39.398,63.125,blurry,f3e6ce388c9a31f1266cef0e0c31dcc6018d77380666f8e38d9ef89c2671e632,7830f02088e13180cd00064048c071e073e022e023c003c003c10343c209f088,ffffffe7c7c7c800,fffefce4c4c0c000,07000006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00703.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00703.jpg,.jpg,JPEG,image/jpeg,d24e0885f8a1a87190bbd378d958257635c3d566ea27d05ac384d43335ab26d0,338775,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:18:27,MediaTek Camera Application,True,,False,196.39,31.376,96.018,blurry,f3c4cc5dccb33193662ccced39b3e33e26cc3ce1c61b918e3230c66438cf30f1,c20007040c2438086140c900e660087001f811f801f20384039801c3338111b1,ffffffe6c6c4c000,fefefee6c2c08000,07040007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00704.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00704.jpg,.jpg,JPEG,image/jpeg,637b562a297c5a8baaf801a8c197b554be62ed35373022b556ff5a052829f231,275395,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:18:31,MediaTek Camera Application,True,,False,163.652,28.324,76.017,blurry,b119c707cd4631786719cd039874774cc79b98b31166c74e75995db2d266728b,8d8c645e51f967c03e121f000783093a917a01eb07a887e004d9126818339e16,fffffff383863000,ffffffe382800000,07040007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00705.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00705.jpg,.jpg,JPEG,image/jpeg,6c874f23cd0f42cef22f65205d102000e6757dc778ebbe4a2e2794200baca2b9,336679,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:18:39,MediaTek Camera Application,True,,False,198.544,29.878,86.615,blurry,f6d9cd44c92636db3659c92435933459c524cbb63cd3e44cc3343d933c4ee364,84000c000806382c710c414008203493006801f601f70379017301cf0079013c,ffffffff8383c080,fefffffc00808080,070c0003000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00706.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00706.jpg,.jpg,JPEG,image/jpeg,35ac3661bf7222f2c1d05914aa36b38fc599535adf109614fb1bc23bbc45f716,346887,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:18:45,MediaTek Camera Application,True,,False,195.636,29.869,84.047,blurry,e5b4cb069a5b31906524cf6f9a523498652dcb2398d279cc633d8e731cd6c37c,e080812063800f008c1038043600185b007f037e01e6c50264220011040d8237,ffffffe3c1c41000,ffffffe380c00000,07040007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00707.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00707.jpg,.jpg,JPEG,image/jpeg,b50bf7347292a83cafef1037f3843c97363611ecc551a402298b81481ff75601,353995,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:18:49,MediaTek Camera Application,True,,False,192.158,27.357,78.321,blurry,f33ccc61ccdb319c3364c674c99119cfa0cc6630e33699cf8c99c45c77c83763,6104810003004e090e00948860d068e201e901f801c001e443c811c1004d803e,ffffffe7c6c4c000,fffefee6c4c00000,07040007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00708.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00708.jpg,.jpg,JPEG,image/jpeg,ab069202b4785fc68ef846b61e871ab3ed9947d749ef70ae9ba615600ac28bae,360205,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:18:53,MediaTek Camera Application,True,,False,189.995,28.286,80.641,blurry,f1e6dc38ce0d734639b0cc58e76633833c9c1c6ecc63c391838c38c73c73c5f1,c300020007011c01180039004680478103a801c000c0006460280078043d041f,fffefe8ec6c4e080,fefcfe8ec6c0c000,07040007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00709.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00709.jpg,.jpg,JPEG,image/jpeg,bcaa133a0b881c3f5c07bf267ae8827548de3c15ea276e5fbb62fc116c6111bb,377072,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:18:56,MediaTek Camera Application,True,,False,190.862,27.484,92.084,blurry,fd03cb78c87c378f3713c0f4c11c3703b8e0c1fc261f2ce299e6831d6cd33366,810403000f001c019000f100700007c002f819f801fc064e43000301060e8634,fffefeff8380d080,fffcfefe82808000,07040006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00710.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00710.jpg,.jpg,JPEG,image/jpeg,056effcbcdbaf915b6e0396d7aafc78d59cef23345ec01321e62ffa1f46175f3,325138,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:20:50,MediaTek Camera Application,True,,False,177.084,39.384,63.964,blurry,f43ede93c7c161e0381ede0f67a130f09a5e6d2f8c91c218f1ec9c96261a336d,1091000130013010c200b0009e204f0043e680b8605c20ec1618310c0c891013,fffeff9f83c1ff80,fcfcfe9e83c0e000,07000006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00711.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00711.jpg,.jpg,JPEG,image/jpeg,3d3b248236b367070c2487b49acb1a943d5b63cf6ca7d46f94fb68d41227db96,282982,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:20:52,MediaTek Camera Application,True,,False,144.744,36.24,42.518,blurry,f1879b4bce78643433d3992d659ed4c9cc61633211dbd44dd114ccc666735719,c0de01838f00dd00f200f300338003c820ece37290bbc8da7619042b26531bb4,ffffefcfc3e3310d,ffffefc6c2420000,07000006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00712.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00712.jpg,.jpg,JPEG,image/jpeg,f908ed4fcf0e67bc682c20d6634555ae2e6d927e6305f551e9cb8025581d913a,325675,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:20:58,MediaTek Camera Application,True,,False,186.793,41.179,71.898,blurry,f65bc7c8d924307e66d38c0f386cc3890f1a3070c6c5dc8ec3b88c3339e7e76c,840c0808180030086188ca3184700cb6187420f001e347c49db8917a04370083,ffffffe3c3879fe0,fffff2e3c08080c0,07000006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00713.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00713.jpg,.jpg,JPEG,image/jpeg,8a29a019dc61005d2e6d5b7688a1cb1c927cd533c3293b8b63f19b874433fe59,330427,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:21:03,MediaTek Camera Application,True,,False,182.509,39.429,90.229,blurry,f0f8c707ce4638f86783cce7991c9a7031c3671ecc7899c1966732ce67188ce3,802404040c201c0030a42308ec38d0f923f827fc03fe03fc27780c0f031e040e,ffffffe3c3c383f1,fffffee3c0808000,07040007000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00714.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00714.jpg,.jpg,JPEG,image/jpeg,8fc033ed828785fa8c98d6171d34a5de80fe6d4e6f776c7520e79966a1a60e1a,361473,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:21:12,MediaTek Camera Application,True,,False,183.464,30.625,76.88,blurry,f359cd18cce332cce61c3133e3198cd33264a7ce9bb226798dc9b3968d66861a,621484000c000c003d8025a0e8c0c8c008610061006201ec01d1178816c6088e,ffffffe7e7c68480,fffeeee6c4c08000,07180002000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00715.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00715.jpg,.jpg,JPEG,image/jpeg,0f559cfacfe36f025a5e9ad78198ba08e6398d885066b29b77b6e14cc075d102,289714,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:21:14,MediaTek Camera Application,True,,False,148.011,28.691,50.739,blurry,b6dbc4d39925316ce6d3cd97395cc1919f373264c5c9119ed4719d137126066c,fa1c183360e023c07c9039301a3404b11076217342e843da19b8064817470f2b,ffffffe3c3070000,ffffffe3c1000000,07080006000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00716.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00716.jpg,.jpg,JPEG,image/jpeg,8d81792be9ab2a1514dfa82f8d40b60f33c5db03a858c020c0f29bf211925547,308662,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:21:20,MediaTek Camera Application,True,,False,153.584,26.255,48.881,blurry,f316d931ccd866ce3367cd31e61899ccdce6763373195409dc305cca1c6c5336,8c60f186c1010181030c09a220f172c032c311ec08fc087e603f701f021d020f,ffffffc4c4e06000,ffffefc4c0e02000,070c0003000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00717.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00717.jpg,.jpg,JPEG,image/jpeg,a4b55770bbb81831f5bf9532ff688e6224b5a42abd9e3986eecafee5fb2d2b44,356287,1200,1600,0.75,1.92,RGB,True,ok,False,True,OPPO,OPPO Reno8 Pro 5G,1,2024:06:07 18:21:26,MediaTek Camera Application,True,,False,185.01,28.185,62.204,blurry,f3d9c66dcce6b93a607064c49c0d9379b3606c87cd989b193264e6e2cd9f1938,820d0201070b0c11186a286fd13e607f21ef01ef07e31ba323f342e501f902f6,fffff3c1c185c080,fffff7c18180c080,071c0001000
v3_local_archive,6. Green mirid bug/green_mirid_bug_00718.jpg,6. Green mirid bug,green_mirid_bug_damage,green_mirid_bug_00718.jpg,.jpg,JPEG,image/jpeg,26c80f25b732113dadfbbad0df1aa79cb8a960fbd516120bd8d9d7dfd9c52857,241682,1200,1600,0.75,1.92,RGB,True,ok,False,True,realme,realme 6i,1,2024:06:08 20:46:01,MediaTek Camera Application,False,,False,172.596,36.378,68.349,blurry,f64fcccb9930333434cb6673c67499ccd9936338664d66631e66998c199b6619,6040902088008400a300b460a870f330d370d160e8e0f4e0ba68bff83ff8bff0,fffff7e3c7270000,fffff7e3c3000000,0728000a000
